	dataset	model	dataset_method	forget_set_size	patch_size	pretrain_iters	pretrain_lr	unlearn_method	exp_name	train_iters	k	factor	kd_T	gamma	alpha	msteps	delete_acc	delete_err	manip_acc	test_acc	manip_clean_acc	test_clean_acc	test_retain_acc	deletion_size	unlearn_time	train_clean_acc	ascLRscale	SSDdampening	selectwt
10969	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.5511111111111111	0.5511111111111111	0.12	0.8075			0.928625	450	26.381369547999995	0.98792	5.0		
10970	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.6195	500	14.119864341	0.5212		100.0	100.0
10971	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.092	0.092	0.394	0.6905			0.874125	250	13.885011818999999	0.94376		250.0	500.0
10972	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.44	0.44	0.208	0.831			0.932625	100	45.799366355999986	0.99036	0.1		
10973	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	Scrub	unlearn	1000	-1		4		0.05	100	0.5	0.5	0.15	0.821			0.9355	200	70.224086313	0.99044			
10974	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.5511111111111111	0.5511111111111111	0.12	0.8075			0.928625	450	13.979074719000002	0.98792		5000000.0	1000000.0
10975	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	Scrub	unlearn	1000	-1		4		0.5	100	0.5133333333333333	0.5133333333333333	0.118	0.8165			0.935	150	70.87853613500002	0.99024			
10976	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	100	14.098747259	0.1		0.05	0.1
10977	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.028	0.0485			0.538	100	13.985662519	0.46304		100.0	100.0
10978	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	50	13.785540174	0.1		0.05	0.1
10979	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	200	13.893769887	0.1		0.1	1.0
10980	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.58	0.58	0.066	0.827			0.932375	50	26.628389558	0.9899	0.01		
10981	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.115625	300	14.035992152	0.09452		10.0	1.0
10982	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.358375	450	13.922860883000002	0.29716		50.0	100.0
10983	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	Scrub	unlearn	1000	-1		4		0.01	100	0.53	0.53	0.132	0.8295			0.9335	100	72.76358331300001	0.99022			
10984	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.5366666666666666	0.5366666666666666	0.12	0.8075			0.928625	300	13.864031256000002	0.98792		10000000.0	1000000.0
10985	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.5	0.5	0.22	0.824			0.933625	150	26.47264516899999	0.99134	0.1		
10986	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.61675	300	14.064032556	0.5259		100.0	10.0
10987	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.55	0.55	0.12	0.8075			0.928625	200	14.232060931000001	0.98792		500000.0	100000.0
10988	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.5511111111111111	0.5511111111111111	0.12	0.8075			0.928625	450	13.719992577000001	0.98792		1000000.0	1000000.0
10989	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.125	500	13.737068745999998	0.1		0.1	0.1
10990	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.54	0.54	0.12	0.8075			0.928625	400	45.01963050099999	0.98792	10.0		
10991	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.504	0.504	0.418	0.8305			0.928125	250	24.393228104000013	0.99158	1.0		
10992	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.5433333333333333	0.5433333333333333	0.176	0.8275			0.927625	300	24.035393774000003	0.99064	0.05		
10993	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.44666666666666666	0.44666666666666666	0.28	0.841			0.934875	150	45.97076890999998	0.99106	0.1		
10994	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	CF	unlearn	1000	-1						0.435	0.435	0.324	0.8315			0.933375	200	56.36891805100001	0.99136			
10995	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.47333333333333333	0.47333333333333333	0.1	0.824			0.927625	150	24.246938761	0.9899	0.01		
10996	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.54	0.54	0.12	0.8075			0.928625	400	13.913253697999998	0.98792		50000.0	100000.0
10997	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.46	0.46	0.414	0.827			0.933875	300	26.284487441000003	0.9933	0.1		
10998	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.01	0.01	0.46	0.548			0.854375	500	13.955608527	0.88248		50.0	500.0
10999	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	Scrub	unlearn	1000	-1		4		1.0	100	0.5	0.5	0.096	0.8195			0.933375	50	74.519249546	0.9899			
11000	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.5633333333333334	0.5633333333333334	0.16	0.825			0.92925	300	24.160821513999995	0.99048	0.01		
11001	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.6266666666666667	0.6266666666666667	0.174	0.8225			0.9285	150	24.160337667999997	0.9904	0.5		
11002	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.488	0.4865			0.869125	350	13.979731729	0.8753		50.0	500.0
11003	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.55	0.55	0.12	0.8075			0.928625	500	14.040694713999999	0.98792		10000000.0	1000000.0
11004	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.354	0.4335			0.885375	200	14.169696677000001	0.86878		250.0	50.0
11005	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.5366666666666666	0.5366666666666666	0.12	0.8075			0.928625	300	26.397181414000006	0.98792	10.0		
11006	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.484	0.484	0.108	0.821			0.926125	500	14.009198683999998	0.9879		1000.0	100.0
11007	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.5466666666666666	0.5466666666666666	0.12	0.8075			0.928625	150	13.965949031000001	0.98792		500000.0	100000.0
11008	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	Scrub	unlearn	1000	-1		4		0.05	100	0.4625	0.4625	0.184	0.8395			0.930875	400	69.60178578400001	0.99104			
11009	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	Scrub	unlearn	1000	-1		4		0.01	100	0.47714285714285715	0.47714285714285715	0.218	0.8405			0.932375	350	69.985585098	0.9911			
11010	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.64	0.64	0.092	0.827			0.926875	50	25.01076094899999	0.98912	0.05		
11011	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	300	14.153067806	0.1		0.1	0.1
11012	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.55	0.55	0.12	0.8075			0.928625	200	47.073225743	0.98792	5.0		
11013	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.53	0.53	0.12	0.8075			0.928625	100	13.982630928	0.98792		100000.0	10000.0
11014	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.5466666666666666	0.5466666666666666	0.12	0.8075			0.928625	150	13.972446183	0.98792		100000.0	1000000.0
11015	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.5511111111111111	0.5511111111111111	0.12	0.8075			0.928625	450	13.884706241	0.98792		500000.0	1000000.0
11016	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.5466666666666666	0.5466666666666666	0.12	0.8075			0.928625	150	13.975010901	0.98792		1000.0	10000.0
11017	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	150	14.067215547999998	0.1		5.0	10.0
11018	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.502125	250	13.820280226000001	0.4163		50.0	100.0
11019	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.43777777777777777	0.43777777777777777	0.656	0.836			0.933375	450	26.416278326000004	0.99576	0.1		
11020	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.125	450	13.731349839999998	0.1		0.010000000000000002	0.1
11021	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.58	0.58	0.066	0.8205			0.92825	50	24.22691117900001	0.98948	0.1		
11022	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	300	14.183824256000001	0.1		1.0	10.0
11023	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.5	0.5	0.12	0.8075			0.928625	50	13.979610253000002	0.98792		100000.0	100000.0
11024	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	Scrub	unlearn	1000	-1		4		0.1	100	0.4857142857142857	0.4857142857142857	0.202	0.8255			0.934625	350	70.54438156	0.99004			
11025	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.58	0.58	0.064	0.8215			0.9275	50	24.067700407000004	0.98952	0.01		
11026	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.125	350	13.722311491000001	0.1		0.05	0.1
11027	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.5366666666666666	0.5366666666666666	0.12	0.8075			0.928625	300	13.965774252000001	0.98792		10000.0	10000.0
11028	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	Scrub	unlearn	1000	-1		4		0.001	100	0.49	0.49	0.134	0.836			0.931125	100	71.24833291699998	0.99022			
11029	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	50	14.213503112000001	0.1		10.0	1.0
11030	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.5457142857142857	0.5457142857142857	0.12	0.8075			0.928625	350	14.125470256000002	0.98792		2500.0	500.0
11031	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.55	0.55	0.12	0.8075			0.928625	200	14.051518703999998	0.98792		2500.0	500.0
11032	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.324875	450	14.056386862	0.2678		50.0	50.0
11033	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.125	500	13.864756935	0.1		1.0	10.0
11034	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.125	400	13.942477205000001	0.1		5.0	10.0
11035	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0065			0.56325	400	14.161822013999998	0.47578		100.0	10.0
11036	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.5511111111111111	0.5511111111111111	0.12	0.8075			0.928625	450	13.975640072	0.98792		100000.0	1000000.0
11037	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.5457142857142857	0.5457142857142857	0.192	0.8295			0.928125	350	24.587786698000006	0.99088	0.01		
11038	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.5	0.5	0.12	0.8075			0.928625	50	13.876681029	0.98792		100000.0	1000000.0
11039	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	CF	unlearn	1000	2						0.49666666666666665	0.49666666666666665	0.152	0.825			0.930125	300	33.587365066000004	0.99066			
11040	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	Scrub	unlearn	1000	-1		4		0.5	100	0.532	0.532	0.146	0.8235			0.93275	250	70.05224067500001	0.98992			
11041	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.54	0.54	0.12	0.8075			0.928625	400	13.695931823	0.98792		10000.0	10000.0
11042	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.064	0.064	0.208	0.494			0.89625	250	14.001916081000001	0.90804		250.0	50.0
11043	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.5	0.5	0.12	0.8075			0.928625	50	14.029736581999998	0.98792		10000.0	1000.0
11044	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.55	0.55	0.12	0.8075			0.928625	500	14.170130928999999	0.98792		1000.0	10000.0
11045	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.538	0.538	0.418	0.831			0.92975	500	24.183704255000002	0.9931	0.1		
11046	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.5366666666666666	0.5366666666666666	0.12	0.8075			0.928625	300	14.245977801	0.98792		50000.0	100000.0
11047	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.44571428571428573	0.44571428571428573	0.696	0.8405			0.928625	350	45.139931369	0.99284	0.5		
11048	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.54	0.54	0.144	0.8225			0.932	100	26.552020796999997	0.99046	0.05		
11049	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	EU	unlearn	1000	2						0.496	0.496	0.592	0.823			0.916875	500	32.956709728999996	0.98084			
11050	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	250	14.058293382999999	0.1		0.1	0.1
11051	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	Naive	pretrainmodel								0.0	101.0	0.108	0.794			0.928	0	140.248529648	0.9874			
11052	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.5366666666666666	0.5366666666666666	0.12	0.8075			0.928625	300	13.980546884999999	0.98792		5000.0	1000.0
11053	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.616	0.616	0.162	0.828			0.9275	250	24.40349644200001	0.9897	0.01		
11054	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.1275	100	14.137435498999999	0.10286		25.0	50.0
11055	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.45	0.45	0.644	0.8415			0.934	400	45.055608314000004	0.995	0.1		
11056	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.125	400	13.826305176	0.1		0.010000000000000002	0.1
11057	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.42	0.42	0.316	0.8185			0.93125	100	45.065927824999996	0.98812	1.0		
11058	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.125	350	13.75229768	0.1		10.0	1.0
11059	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.125	350	13.970831201000001	0.1		5.0	1.0
11060	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.474	0.5135			0.913625	350	14.163767658000001	0.90546		250.0	500.0
11061	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	EU	unlearn	1000	2						0.37333333333333335	0.37333333333333335	0.352	0.7935			0.920625	150	33.198242975999996	0.98008			
11062	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.42	0.42	0.12	0.7555			0.934625	150	14.027615172	0.98514		500.0	500.0
11063	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	CF	unlearn	1000	2						0.4714285714285714	0.4714285714285714	0.182	0.816			0.930625	350	32.758686139999995	0.99078			
11064	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.133375	300	14.053131390999999	0.10846		5.0	50.0
11065	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.4266666666666667	0.4266666666666667	0.114	0.8215			0.922625	300	13.944340720000001	0.98732		1000.0	100.0
11066	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.036	0.036	0.456	0.593			0.776	250	14.054850214999998	0.84126		50.0	500.0
11067	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.55	0.55	0.12	0.8075			0.928625	200	26.97922424000001	0.98792	10.0		
11068	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.44	0.44	0.482	0.84			0.934625	300	46.463929659	0.99358	0.05		
11069	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.42333333333333334	0.42333333333333334	0.332	0.8375			0.929625	300	26.63252455000001	0.9921	0.01		
11070	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.524	0.524	0.114	0.808			0.92875	250	14.004639908999998	0.98792		1000.0	100.0
11071	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.32	0.32	0.194	0.7995			0.902625	450	14.040334155999998	0.97728		100.0	1000.0
11072	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.53	0.53	0.12	0.8075			0.928625	100	14.115817728999998	0.98792		1000000.0	100000.0
11073	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	4						0.45	0.45	0.564	0.8205			0.930125	300	26.445987000000002	0.99374	0.5		
11074	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	Scrub	unlearn	1000	-1		4		10.0	100	0.56	0.56	0.128	0.8205			0.9295	200	73.08615885500002	0.98876			
11075	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	CF	unlearn	1000	-1						0.4911111111111111	0.4911111111111111	0.662	0.822			0.942125	450	56.511498941	0.99454			
11076	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.0	0.0	0.0	0.0			0.125	400	13.707862829	0.1		10.0	10.0
11077	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.5366666666666666	0.5366666666666666	0.12	0.8075			0.928625	300	13.881184354	0.98792		1000000.0	1000000.0
11078	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.5	0.5	0.12	0.8075			0.928625	50	14.202102213000002	0.98792		500000.0	1000000.0
11079	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	EU	unlearn	1000	2						0.405	0.405	0.502	0.803			0.9205	400	32.435852186000005	0.98232			
11080	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.414	0.414	0.138	0.828			0.913125	500	13.996759467	0.98446		500.0	1000.0
11081	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	Scrub	unlearn	1000	-1		4		10.0	100	0.5133333333333333	0.5133333333333333	0.112	0.823			0.928875	150	73.89340288700001	0.9884			
11082	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	EU	unlearn	1000	4						0.4742857142857143	0.4742857142857143	0.72	0.82			0.913375	350	35.103149344	0.97508			
11083	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.43	0.43	0.454	0.8325			0.933	200	45.363718009	0.99238	0.5		
11084	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.4225	0.4225	0.584	0.8375			0.93625	400	45.027907770000006	0.99428	0.01		
11085	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.5366666666666666	0.5366666666666666	0.12	0.8075			0.928625	300	14.001432764	0.98792		100000.0	1000000.0
11086	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.12525	200	14.145944805000001	0.10052		5.0	50.0
11087	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	50	13.929103738	0.1		0.5	0.1
11088	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	Scrub	unlearn	1000	-1		4		0.01	100	0.46	0.46	0.182	0.8335			0.93325	250	70.22072832899998	0.9904			
11089	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	EU	unlearn	1000	4						0.48	0.48	0.556	0.788			0.915875	50	36.140872968	0.9677			
11090	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.38	0.38	0.15	0.81			0.92175	100	13.969643349000002	0.9855		100.0	1000.0
11091	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.125	300	14.151828560000002	0.1		0.010000000000000002	0.1
11092	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.5457142857142857	0.5457142857142857	0.12	0.8075			0.928625	350	13.984154675000001	0.98792		1000.0	10000.0
11093	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.5	0.5	0.216	0.811			0.931875	150	24.936753169999992	0.98736	1.0		
11094	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.43333333333333335	0.43333333333333335	0.268	0.8395			0.9355	150	45.90489697200002	0.991	0.001		
11095	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.5511111111111111	0.5511111111111111	0.12	0.8075			0.928625	450	13.961452163	0.98792		10000000.0	1000000.0
11096	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.436	0.465			0.87325	100	14.061346578	0.8666		50.0	500.0
11097	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.32125	250	14.082985391	0.26322		50.0	50.0
11098	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	98	-1						0.5457142857142857	0.5457142857142857	0.12	0.8075			0.928625	350	13.890220284	0.98792		5000.0	1000.0
11099	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.5	0.5	0.12	0.8075			0.928625	50	14.077712574999998	0.98792		5000.0	10000.0
11100	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.13225	150	14.199922721	0.10612		25.0	50.0
11101	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	-1						0.5457142857142857	0.5457142857142857	0.12	0.8075			0.928625	350	44.927455393	0.98792	10.0		
11102	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.5366666666666666	0.5366666666666666	0.12	0.8075			0.928625	300	14.056746326	0.98792		50000.0	10000.0
11103	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.552	0.552	0.12	0.8075			0.928625	250	13.987548494	0.98792		1000000.0	1000000.0
11104	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	CF	unlearn	1000	4						0.3933333333333333	0.3933333333333333	0.164	0.829			0.931125	150	35.60004474600001	0.99078			
11105	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.21925	250	13.961493018	0.18198		25.0	50.0
11106	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.512	0.512	0.134	0.8275			0.927375	250	24.551010010000006	0.99022	0.001		
11107	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	AscentLearn	unlearn	1000	2						0.5466666666666666	0.5466666666666666	0.19	0.826			0.928125	300	24.844480759000003	0.99074	0.1		
11108	CIFAR10	resnet9	labeltargeted	500	3	4000	0.025	SSD	unlearn	99	-1						0.0	0.0	0.0	0.0			0.237625	150	14.13337829	0.1961		50.0	50.0
